Accession,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
HQ005372.1,,"Celik,I., Karatayli,E., Cevik,E., Kabakci,S.G., Karatayli,S.C., Dinc,B., Cinar,K., Yalcin,K., Idilman,R., Yurdaydin,C., Bozdayi,A.M.",2010-09-07T00:00:00Z,3,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,1,Turkey,Turkey,,Homo sapiens,,,,"Hepatitis delta virus isolate 3, complete genome"
HM046802.1,,"Lu,Y.Q., Dai,G.M., Wang,L.N., Han,J.X.",2010-06-06T00:00:00Z,JN,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,,,,China,China,,Homo sapiens,,2009-12-21,,"Hepatitis delta virus isolate JN, complete genome"
AY648952.1,,"Wu,J.C.",2007-12-31T00:00:00Z,TWD62#16,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,,Taiwan,Taiwan,,,blood,,,"Hepatitis delta virus isolate TWD62#16, complete genome"
AY648953.1,,"Wu,J.C.",2007-12-31T00:00:00Z,2621#56,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,,Taiwan,Taiwan,,,blood,,,"Hepatitis delta virus isolate 2621#56, complete genome"
AY648954.1,,"Wu,J.C.",2007-12-31T00:00:00Z,TW1025#14,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,,Taiwan,Taiwan,,,blood,,,"Hepatitis delta virus isolate TW1025#14, complete genome"
AY648955.1,,"Wu,J.C.",2007-12-31T00:00:00Z,TW3038#25,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,,Taiwan,Taiwan,,,blood,,,"Hepatitis delta virus isolate TW3038#25, complete genome"
AY648956.1,,"Wu,J.C.",2007-12-31T00:00:00Z,TW1435#47,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,,Taiwan,Taiwan,,,blood,,,"Hepatitis delta virus isolate TW1435#47, complete genome"
AY648957.1,,"Wu,J.C.",2007-12-31T00:00:00Z,TW5132#24,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,,,,Taiwan,Taiwan,,,blood,,,"Hepatitis delta virus isolate TW5132#24, complete genome"
AY648958.1,,"Wu,J.C.",2007-12-31T00:00:00Z,TW1573#4,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1674,GenBank,complete,,,,Taiwan,Taiwan,,,blood,,,"Hepatitis delta virus isolate TW1573#4, complete genome"
AY648959.1,,"Wu,J.C.",2007-12-31T00:00:00Z,TW3678#25,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1674,GenBank,complete,,,,Taiwan,Taiwan,,,blood,,,"Hepatitis delta virus isolate TW3678#25, complete genome"
EF514903.1,,"Emir,F., Yurdaydin,C., Kesen,E., Bozdayi,A.M.",2007-04-22T00:00:00Z,CB,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,,Turkey,Turkey,,,,,,"Hepatitis delta virus isolate CB, complete genome"
EF514904.1,,"Emir,F., Yurdaydin,C., Kesen,E., Bozdayi,A.M.",2007-04-22T00:00:00Z,NK,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,,Turkey,Turkey,,,,,,"Hepatitis delta virus isolate NK, complete genome"
EF514905.2,,"Emir,F., Yurdaydin,C., Kesen,E., Bozdayi,A.M.",2007-04-22T00:00:00Z,OA,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,,Turkey,Turkey,,,,,,"Hepatitis delta virus isolate OA, complete genome"
EF514906.1,,"Emir,F., Yurdaydin,C., Kesen,E., Bozdayi,A.M.",2007-04-22T00:00:00Z,SO,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,,Turkey,Turkey,,,,,,"Hepatitis delta virus isolate SO, complete genome"
EF514907.1,,"Emir,F., Yurdaydin,C., Kesen,E., Bozdayi,A.M.",2007-04-22T00:00:00Z,ZA,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,,Turkey,Turkey,,,,,,"Hepatitis delta virus isolate ZA, complete genome"
AY261458.1,,"Wu,J.",2006-04-01T00:00:00Z,TW2479-53,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1614,GenBank,complete,,,,,,,,,,,"Hepatitis D virus isolate TW2479-53, complete genome"
AY261459.1,,"Wu,J.",2006-04-01T00:00:00Z,TW2479-13,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,,,,,,,,,"Hepatitis D virus isolate TW2479-13, complete genome"
AY261460.1,,"Wu,J.",2006-04-01T00:00:00Z,TW2479-18,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,,,,,,,,,"Hepatitis D virus isolate TW2479-18, complete genome"
AY633627.1,,"Behzadian,F., Sabahi,F., Karimi,M., Sadeghizadeh,M., Maghsoudi,N., Forooshani,R.S., Shahinsaz,L., Behzadian,F. III, Karimi Arzenani,M.",2004-10-10T00:00:00Z,IR-1,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,1,Iran,Iran,,,,,,"Hepatitis delta virus isolate IR-1, complete genome"
AY261457.1,,"Hsu,S.C., Wu,J.C., Sheen,I.J., Syu,W.J., Wu,J.",2004-03-01T00:00:00Z,TW2479-12s,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,,,1,,,,,,,,"Hepatitis D virus isolate TW2479-12s, complete genome"
AB118818.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus genomic RNA, complete genome, strain:Miyako(JA-M2)"
AB118819.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1683,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M3)"
AB118820.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis D virus DNA, complete genome, strain:Miyako(JA-M4)"
AB118821.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M5)"
AB118822.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M6)"
AB118823.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M7)"
AB118824.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1681,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M8)"
AB118825.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M10)"
AB118826.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M11)"
AB118827.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M12)"
AB118828.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis D virus DNA, complete genome, strain:Miyako(JA-M13)"
AB118829.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1680,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M14)"
AB118830.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1683,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M15)"
AB118831.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M16)"
AB118832.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M17)"
AB118833.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M18)"
AB118834.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1685,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M19)"
AB118835.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1685,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M20)"
AB118836.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M44)"
AB118837.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M23)"
AB118838.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M24)"
AB118839.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1683,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M27)"
AB118840.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,IIb-M,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M29)"
AB118841.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,IIb,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M31)"
AB118842.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,IIb,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M32)"
AB118843.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,IIb,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M33)"
AB118844.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,IIb,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M34)"
AB118845.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1677,GenBank,complete,IIb,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M36)"
AB118846.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,IIa,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Miyako(JA-M37)"
AB118847.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,IIb,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Tokyo(JA-T)"
AB118848.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,I,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Nagasaki(JA-N1)"
AB118849.1,,"Watanabe,H., Nagayama,K., Enomoto,N., Chinzei,R., Yamashiro,T., Izumi,N., Yatsuhashi,H., Nakano,T., Robertson,B.H., Nakasone,H., Sakugawa,H., Watanabe,M.",2003-12-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1675,GenBank,complete,I,,1,Japan,Japan,,,,,,"Hepatitis delta virus DNA, complete genome, strain:Nagasaki(JA-N2)"
AF425644.1,,"Hsu,S.C., Syu,W.J., Sheen,I.J., Liu,H.T., Jeng,K.S., Wu,J.C., Wu,J.-C.",2002-10-02T00:00:00Z,TWD2577-66,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1674,GenBank,complete,,,1,,,,,,,,"Hepatitis D virus isolate TWD2577-66 genotype I, complete genome"
AF425645.1,,"Hsu,S.C., Syu,W.J., Sheen,I.J., Liu,H.T., Jeng,K.S., Wu,J.C., Wu,J.-C.",2002-10-02T00:00:00Z,TWD2476-38,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,1,,,,,,,,"Hepatitis D virus isolate TWD2476-38 genotype IIa, complete genome"
AB037947.1,,"Nakano,T., Shapiro,C.N., Hadler,S.C., Casey,J.L., Mizokami,M., Orito,E., Robertson,B.H.",2001-09-21T00:00:00Z,VnzD8375,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1672,GenBank,complete,,,1,Venezuela,Venezuela,,,,,,"Hepatitis D virus genomic RNA, complete genome, isolate:VnzD8375"
AB037948.1,,"Nakano,T., Shapiro,C.N., Hadler,S.C., Casey,J.L., Mizokami,M., Orito,E., Robertson,B.H.",2001-09-21T00:00:00Z,VnzD8349,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1673,GenBank,complete,,,1,Venezuela,Venezuela,,,,,,"Hepatitis D virus genomic RNA, complete genome, isolate:VnzD8349"
AB037949.1,,"Nakano,T., Shapiro,C.N., Hadler,S.C., Casey,J.L., Mizokami,M., Orito,E., Robertson,B.H.",2001-09-21T00:00:00Z,VnzD8624,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1674,GenBank,complete,,,1,Venezuela,Venezuela,,,,,,"Hepatitis D virus genomic RNA, complete genome, isolate:VnzD8624"
AJ307077.1,,"Deny,P.",2001-02-24T00:00:00Z,W5,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,,Italy,Italy,,,,,,"Hepatitis delta virus complete genome, isolate W5"
AF104263.1,,"Wu,J.C., Chiang,T.Y., Shiue,W.K., Wang,S.Y., Sheen,I.J., Huang,Y.H., Syu,W.J.",2000-10-26T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,1,Taiwan,Taiwan,,,,,,"Hepatitis D virus strain TW2667, complete genome"
AF104264.1,,"Wu,J.C., Chiang,T.Y., Shiue,W.K., Wang,S.Y., Sheen,I.J., Huang,Y.H., Syu,W.J.",2000-10-26T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1684,GenBank,complete,,,1,Taiwan,Taiwan,,,,,,"Hepatitis D virus strain TW2476, complete genome"
AF098261.1,,"Poisson,V., Menard,D.B., Frost,E., Perreault,J.P.",1998-12-04T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1672,GenBank,complete,,,1,Canada: Quebec,Canada,,,,,,"Hepatitis D virus from Canada, complete genome"
AJ000558.1,,"Langon,T., Fillon,S., Pichoud,C., Hantz,O., Trepo,C., Kay,A., Kay,A.C.",1997-07-30T00:00:00Z,Central African Republic,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1678,GenBank,complete,,,1,,Central African Republic,,,,,,Hepatitis D Virus complete genome
U81988.1,,"Zhang,Y.Y., Tsega,E., Hansson,B.G.",1997-01-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1674,GenBank,complete,,,1,Somalia,Somalia,,,,,,"Hepatitis delta virus from Somalia genotype IC, complete genome"
U81989.1,,"Zhang,Y.Y., Tsega,E., Hansson,B.G.",1997-01-03T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,Ethiopia,Ethiopia,,,,,,"Hepatitis delta virus from Ethiopia genotype IC, complete genome"
X85253.1,,"Lai,M.E., Mazzoleni,A.P., Porru,A., Balestrieri,A.",1995-03-17T00:00:00Z,Patient A.,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1676,GenBank,complete,,,,,,,,,,,Hepatitis D virus complete genome containing delta antigen ORF
M21012.1,,"Kuo,M.Y., Goldberg,J., Coates,L., Mason,W., Gerin,J., Taylor,J.",1993-08-02T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1679,GenBank,complete,,,1,,,,,,,,"Hepatitis delta virus RNA, complete genome"
D01075.1,,"Makino,S., Chang,M.F., Shieh,C.K., Kamahora,T., Vannier,D.M., Govindarajan,S., Lai,M.M., Saldanha,J.A., Thomas,H.C., Monjardino,J.P.",1993-04-29T00:00:00Z,,Hepatitis delta virus,Deltavirus,Kolmioviridae,ssRNA(-),1682,GenBank,complete,,,2,,,,,,,,"Hepatitis delta virus genomic RNA, complete genome"
