Accession,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
JX478326.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 53_321_336 clone-lib P7, complete sequence"
JX478327.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 54_300_336 clone-lib P7, complete sequence"
JX478328.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 55_291_336 clone-lib P7, complete sequence"
JX478329.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 56_288_337 clone-lib P7, complete sequence"
JX478330.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 57_277_336 clone-lib P7, complete sequence"
JX478331.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 58_270_337 clone-lib P7, complete sequence"
JX478332.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 59_257_336 clone-lib P7, complete sequence"
JX478333.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 60_247_336 clone-lib P7, complete sequence"
JX478334.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 61_246_335 clone-lib P7, complete sequence"
JX478335.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 62_236_337 clone-lib P7, complete sequence"
JX478336.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 63_236_336 clone-lib P7, complete sequence"
JX478337.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 64_235_336 clone-lib P7, complete sequence"
JX478338.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 65_227_336 clone-lib P7, complete sequence"
JX478339.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 66_216_335 clone-lib P7, complete sequence"
JX478340.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 67_215_337 clone-lib P7, complete sequence"
JX478341.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 68_208_335 clone-lib P7, complete sequence"
JX478342.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 69_206_337 clone-lib P7, complete sequence"
JX478343.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 70_203_337 clone-lib P7, complete sequence"
JX478344.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 71_202_337 clone-lib P7, complete sequence"
JX478345.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 72_200_336 clone-lib P7, complete sequence"
JX478346.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 73_192_336 clone-lib P7, complete sequence"
JX478347.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 74_185_337 clone-lib P7, complete sequence"
JX478348.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 75_185_336 clone-lib P7, complete sequence"
JX478349.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 76_179_336 clone-lib P7, complete sequence"
JX478350.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 77_176_335 clone-lib P7, complete sequence"
JX478351.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 78_174_335 clone-lib P7, complete sequence"
JX478352.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 79_174_337 clone-lib P7, complete sequence"
JX478353.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 80_172_336 clone-lib P7, complete sequence"
JX478354.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 81_170_336 clone-lib P7, complete sequence"
JX478355.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 82_168_336 clone-lib P7, complete sequence"
JX478356.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 83_164_336 clone-lib P7, complete sequence"
JX478357.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 84_161_336 clone-lib P7, complete sequence"
JX478358.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 85_161_336 clone-lib P7, complete sequence"
JX478359.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 86_161_337 clone-lib P7, complete sequence"
JX478360.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 87_158_335 clone-lib P7, complete sequence"
JX478361.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 88_156_336 clone-lib P7, complete sequence"
JX478362.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 89_153_335 clone-lib P7, complete sequence"
JX478363.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 90_153_336 clone-lib P7, complete sequence"
JX478364.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 91_152_337 clone-lib P7, complete sequence"
JX478365.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 92_152_336 clone-lib P7, complete sequence"
JX478366.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 93_147_337 clone-lib P7, complete sequence"
JX478367.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 94_146_336 clone-lib P7, complete sequence"
JX478368.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 95_145_335 clone-lib P7, complete sequence"
JX478369.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 96_137_337 clone-lib P7, complete sequence"
JX478370.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 97_135_336 clone-lib P7, complete sequence"
JX478371.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 98_135_335 clone-lib P7, complete sequence"
JX478372.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 99_134_336 clone-lib P7, complete sequence"
JX478373.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 100_134_337 clone-lib P7, complete sequence"
JX478374.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 101_133_337 clone-lib P7, complete sequence"
JX478375.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 102_132_335 clone-lib P7, complete sequence"
JX478376.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 103_132_336 clone-lib P7, complete sequence"
JX478377.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 104_128_337 clone-lib P7, complete sequence"
JX478378.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 105_127_335 clone-lib P7, complete sequence"
JX478379.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 106_127_337 clone-lib P7, complete sequence"
JX478380.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 107_126_335 clone-lib P7, complete sequence"
JX478381.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 108_126_336 clone-lib P7, complete sequence"
JX478382.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 109_125_335 clone-lib P7, complete sequence"
JX478383.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 110_125_336 clone-lib P7, complete sequence"
JX478384.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 111_124_336 clone-lib P7, complete sequence"
JX478385.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 112_123_335 clone-lib P7, complete sequence"
JX478386.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 113_123_336 clone-lib P7, complete sequence"
JX478387.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 114_117_337 clone-lib P7, complete sequence"
JX478388.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,338,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 115_113_338 clone-lib P7, complete sequence"
JX478389.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 116_113_336 clone-lib P7, complete sequence"
JX478390.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 117_113_336 clone-lib P7, complete sequence"
JX478391.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 118_112_336 clone-lib P7, complete sequence"
JX478392.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 119_110_336 clone-lib P7, complete sequence"
JX478393.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 120_108_335 clone-lib P7, complete sequence"
JX478394.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 121_108_337 clone-lib P7, complete sequence"
JX478395.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 122_107_336 clone-lib P7, complete sequence"
JX478396.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 123_106_337 clone-lib P7, complete sequence"
JX478397.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,335,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 124_106_335 clone-lib P7, complete sequence"
JX478398.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 125_106_337 clone-lib P7, complete sequence"
JX478399.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 126_103_336 clone-lib P7, complete sequence"
JX478400.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,337,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 127_101_337 clone-lib P7, complete sequence"
JX478401.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 128_101_336 clone-lib P7, complete sequence"
JX478402.2,,"Glouzon,J.-P.S., Bolduc,F., Najmanovich,R., Wang,S., Perreault,J.-P.",2012-10-01T00:00:00Z,,Peach latent mosaic viroid,Pelamoviroid,Avsunviroidae,ssRNA,336,GenBank,complete,,,,,,,Prunus persica,,,,"Peach latent mosaic viroid clone 129_101_336 clone-lib P7, complete sequence"
