Accession,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,Sequence_Type,Nuc_Completeness,Genotype,Segment,Publications,Geo_Location,Country,USA,Host,Isolation_Source,Collection_Date,BioSample,GenBank_Title
MT917193.1,,"Donovan,N.J., Chambers,G.A., Englezou,A., Phanthavong,S., Daly,A., Wildman,O., Holford,P., Burgess,L.W., Chambers,G.",2020-09-30T00:00:00Z,L81,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,373,GenBank,complete,,,,"Laos: Champasak, Paksong",Laos,,Citrus aurantiifolia,,,,"Citrus exocortis viroid isolate L81, complete genome"
MT917194.1,,"Donovan,N.J., Chambers,G.A., Englezou,A., Phanthavong,S., Daly,A., Wildman,O., Holford,P., Burgess,L.W., Chambers,G.",2020-09-30T00:00:00Z,L85,Citrus dwarfing viroid,Apscaviroid,Pospiviroidae,ssRNA,296,GenBank,complete,,,,"Laos: Champasak, Sanasomboun",Laos,,Citrus aurantiifolia,,,,"Citrus dwarfing viroid isolate L85, complete genome"
MT917195.1,,"Donovan,N.J., Chambers,G.A., Englezou,A., Phanthavong,S., Daly,A., Wildman,O., Holford,P., Burgess,L.W., Chambers,G.",2020-09-30T00:00:00Z,L86,Citrus dwarfing viroid,Apscaviroid,Pospiviroidae,ssRNA,296,GenBank,complete,,,,"Laos: Champasak, Sanasomboun",Laos,,Citrus aurantiifolia,,,,"Citrus dwarfing viroid isolate L86, complete genome"
MN824423.1,,"Stankovic,I., Zecevic,K., Vucurovic,A., Petrovic,B., Krstic,B.",2020-09-26T00:00:00Z,106-19,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,360,GenBank,complete,,,,,,,Solanum laxum,,2019,,"Potato spindle tuber viroid isolate 106-19, complete genome"
MN694919.1,,"Yan,S., Xu,H., Hammill,D.",2020-09-07T00:00:00Z,D,Potato spindle tuber viroid,Pospiviroid,Pospiviroidae,ssRNA,359,GenBank,complete,,,,"Canada: Agricultural Certification Services, New Brunswick",Canada,,Solanum tuberosum,,2018-07,,"Potato spindle tuber viroid isolate D, complete genome"
MN718667.1,,"Reanwarakorn,K., Netwong,C., Porsoongnurn,J., Tansuwan,K.",2020-09-05T00:00:00Z,CS13-1,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Thailand,Thailand,,Chrysanthemum,plant leaf,,,"Chrysanthemum stunt viroid isolate CS13-1, complete genome"
MN718668.1,,"Reanwarakorn,K., Netwong,C., Porsoongnurn,J., Tansuwan,K.",2020-09-05T00:00:00Z,CS15-1,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Thailand,Thailand,,Chrysanthemum,plant leaf,,,"Chrysanthemum stunt viroid isolate CS15-1, complete genome"
MN718669.1,,"Reanwarakorn,K., Netwong,C., Porsoongnurn,J., Tansuwan,K.",2020-09-05T00:00:00Z,CCS16-1,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Thailand,Thailand,,Chrysanthemum,plant leaf,,,"Chrysanthemum stunt viroid isolate CCS16-1, complete genome"
MN718670.1,,"Reanwarakorn,K., Netwong,C., Porsoongnurn,J., Tansuwan,K.",2020-09-05T00:00:00Z,CS17-1,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Thailand,Thailand,,Chrysanthemum,plant leaf,,,"Chrysanthemum stunt viroid isolate CS17-1, complete genome"
MN718671.1,,"Reanwarakorn,K., Netwong,C., Porsoongnurn,J., Tansuwan,K.",2020-09-05T00:00:00Z,CS18-1,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Thailand,Thailand,,Chrysanthemum,plant leaf,,,"Chrysanthemum stunt viroid isolate CS18-1, complete genome"
MN718672.1,,"Reanwarakorn,K., Netwong,C., Porsoongnurn,J., Tansuwan,K.",2020-09-05T00:00:00Z,CS20,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Thailand,Thailand,,Chrysanthemum,plant leaf,,,"Chrysanthemum stunt viroid isolate CS20, complete genome"
MN718673.1,,"Reanwarakorn,K., Netwong,C., Porsoongnurn,J., Tansuwan,K.",2020-09-05T00:00:00Z,CS21-1,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Thailand,Thailand,,Chrysanthemum,plant leaf,,,"Chrysanthemum stunt viroid isolate CS21-1, complete genome"
MN718674.1,,"Reanwarakorn,K., Netwong,C., Porsoongnurn,J., Tansuwan,K.",2020-09-05T00:00:00Z,CS22-1,Chrysanthemum stunt viroid,Pospiviroid,Pospiviroidae,ssRNA,354,GenBank,complete,,,,Thailand,Thailand,,Chrysanthemum,plant leaf,,,"Chrysanthemum stunt viroid isolate CS22-1, complete genome"
MN704849.1,,"Sulaiman,R.",2020-08-30T00:00:00Z,UPM13D,Coconut cadang-cadang viroid,Cocadviroid,Pospiviroidae,ssRNA,247,GenBank,complete,,,,,,,,,,,"Coconut cadang-cadang viroid isolate UPM13D, complete genome"
MT769768.1,,"Fall,M.L., Xu,D., Lemoyne,P., Moussa,I.E.B., Beaulieu,C., Carisse,O., Ben Moussa,I.E.",2020-08-30T00:00:00Z,BacMF3_243,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,1,Canada,Canada,,Vitis vinifera,,2019-09-09,,"Hop stunt viroid isolate BacMF3_243, complete genome"
MT769769.1,,"Fall,M.L., Xu,D., Lemoyne,P., Moussa,I.E.B., Beaulieu,C., Carisse,O., Ben Moussa,I.E.",2020-08-30T00:00:00Z,BacMF3_783,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,1,Canada,Canada,,Vitis vinifera,,2019-09-09,,"Hop stunt viroid isolate BacMF3_783, complete genome"
MT769770.1,,"Fall,M.L., Xu,D., Lemoyne,P., Moussa,I.E.B., Beaulieu,C., Carisse,O., Ben Moussa,I.E.",2020-08-30T00:00:00Z,BacMF6_33,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,1,Canada,Canada,,Vitis vinifera,,2019-09-09,,"Hop stunt viroid isolate BacMF6_33, complete genome"
MT769771.1,,"Fall,M.L., Xu,D., Lemoyne,P., Moussa,I.E.B., Beaulieu,C., Carisse,O., Ben Moussa,I.E.",2020-08-30T00:00:00Z,DSJPN4_938,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,299,GenBank,complete,,,1,Canada,Canada,,Vitis vinifera,,2019-09-09,,"Hop stunt viroid isolate DSJPN4_938, complete genome"
MT769772.1,,"Fall,M.L., Xu,D., Lemoyne,P., Moussa,I.E.B., Beaulieu,C., Carisse,O., Ben Moussa,I.E.",2020-08-30T00:00:00Z,DSJPN4_128,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,298,GenBank,complete,,,1,Canada,Canada,,Vitis vinifera,,2019-09-09,,"Hop stunt viroid isolate DSJPN4_128, complete genome"
MT769773.1,,"Fall,M.L., Xu,D., Lemoyne,P., Moussa,I.E.B., Beaulieu,C., Carisse,O., Ben Moussa,I.E.",2020-08-30T00:00:00Z,DSJPN2_238,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,299,GenBank,complete,,,1,Canada,Canada,,Vitis vinifera,,2019-09-09,,"Hop stunt viroid isolate DSJPN2_238, complete genome"
MT769774.1,,"Fall,M.L., Xu,D., Lemoyne,P., Moussa,I.E.B., Beaulieu,C., Carisse,O., Ben Moussa,I.E.",2020-08-30T00:00:00Z,BacSB11_5310,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,297,GenBank,complete,,,1,Canada,Canada,,Vitis vinifera,,2019-09-09,,"Hop stunt viroid isolate BacSB11_5310, complete genome"
MN640582.1,,"Afechtal,M.",2020-08-05T00:00:00Z,CEVd-GH-Cl5,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,370,GenBank,complete,,,,Morocco,Morocco,,Citrus clementina,,2015,,"Citrus exocortis viroid isolate CEVd-GH-Cl5, complete genome"
MN640583.1,,"Afechtal,M.",2020-08-05T00:00:00Z,CEVd-GH-Cl7,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,370,GenBank,complete,,,,Morocco,Morocco,,Citrus clementina,,2015,,"Citrus exocortis viroid isolate CEVd-GH-Cl7, complete genome"
MN640584.1,,"Afechtal,M.",2020-08-05T00:00:00Z,CEVd-GH-Cl8,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,370,GenBank,complete,,,,Morocco,Morocco,,Citrus clementina,,2015,,"Citrus exocortis viroid isolate CEVd-GH-Cl8, complete genome"
MN695313.1,,"Roumi,V., Gazel,M., Caglayan,K.",2020-07-22T00:00:00Z,IR-Gala,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,298,GenBank,complete,,,,Iran,Iran,,Malus domestica,,2018,,"Hop stunt viroid isolate IR-Gala, complete genome"
MN136643.1,,"Katsarou,K., Chiumenti,M., Kalantidis,K., Mathioudakis,M.M.",2020-06-30T00:00:00Z,Cl-0,Citrus exocortis viroid,Pospiviroid,Pospiviroidae,ssRNA,370,GenBank,complete,,,,"Greece: Crete, Chania",Greece,,Citrus latifolia,,2018-03,,"Citrus exocortis viroid isolate Cl-0, complete sequence"
MN136644.1,,"Katsarou,K., Chiumenti,M., Kalantidis,K., Mathioudakis,M.M.",2020-06-30T00:00:00Z,Cl-0,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,302,GenBank,complete,,,,"Greece: Crete, Chania",Greece,,Citrus latifolia,,2018-03,,"Hop stunt viroid isolate Cl-0, complete sequence"
MN136645.1,,"Katsarou,K., Chiumenti,M., Kalantidis,K., Mathioudakis,M.M.",2020-06-30T00:00:00Z,Cl-0,Citrus bark cracking viroid,Cocadviroid,Pospiviroidae,ssRNA,286,GenBank,complete,,,,"Greece: Crete, Chania",Greece,,Citrus latifolia,,2018-03,,"Citrus bark cracking viroid isolate Cl-0, complete sequence"
MN136646.1,,"Katsarou,K., Chiumenti,M., Kalantidis,K., Mathioudakis,M.M.",2020-06-30T00:00:00Z,Cl-0,Citrus dwarfing viroid,Apscaviroid,Pospiviroidae,ssRNA,291,GenBank,complete,,,,"Greece: Crete, Chania",Greece,,Citrus latifolia,,2018-03,,"Citrus dwarfing viroid isolate Cl-0, complete sequence"
MT338566.1,,"Shilpa,N., Janardhana,G.R.",2020-06-08T00:00:00Z,MGBV4,Grapevine yellow speckle viroid 2,Apscaviroid,Pospiviroidae,ssRNA,379,GenBank,complete,,,,India,India,,Vitis vinifera,plant leaf,2019-11,,"Grapevine yellow speckle viroid 2 isolate MGBV4, complete genome"
MN482244.1,,"Jiao,J.",2020-06-07T00:00:00Z,LN-1,Apple scar skin viroid,Apscaviroid,Pospiviroidae,ssRNA,331,GenBank,complete,,,,,,,Malus domestica,plant leaf,,,"Apple scar skin viroid isolate LN-1, complete genome"
MN482245.1,,"Jiao,J.",2020-06-07T00:00:00Z,SMX-1,Apple scar skin viroid,Apscaviroid,Pospiviroidae,ssRNA,331,GenBank,complete,,,,,,,Malus domestica,plant leaf,,,"Apple scar skin viroid isolate SMX-1, complete genome"
MN482246.1,,"Jiao,J.",2020-06-07T00:00:00Z,LB-1,Apple scar skin viroid,Apscaviroid,Pospiviroidae,ssRNA,330,GenBank,complete,,,,,,,Malus domestica,plant leaf,,,"Apple scar skin viroid isolate LB-1, complete genome"
MN482247.1,,"Jiao,J.",2020-06-07T00:00:00Z,SHQ-1,Apple scar skin viroid,Apscaviroid,Pospiviroidae,ssRNA,330,GenBank,complete,,,,,,,Malus domestica,plant leaf,,,"Apple scar skin viroid isolate SHQ-1, complete genome"
MT410768.1,,"Shi,N., Wu,J.",2020-06-02T00:00:00Z,Kyoho-1,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,296,GenBank,complete,,,,China: Hangzhou,China,,Vitis vinifera,,2018-06,,"Hop stunt viroid - citrus isolate Kyoho-1, complete genome"
MT410769.1,,"Shi,N.",2020-06-02T00:00:00Z,Kyoho-2,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,300,GenBank,complete,,,,China: Hangzhou,China,,Vitis vinifera,,2018-06,,"Hop stunt viroid - citrus isolate Kyoho-2, complete genome"
MT410770.1,,"Shi,N.",2020-06-02T00:00:00Z,Summerblack-2,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,300,GenBank,complete,,,,China: Hangzhou,China,,Vitis vinifera,,2018-06,,"Hop stunt viroid - citrus isolate Summerblack-2, complete genome"
MT410771.1,,"Shi,N.",2020-06-02T00:00:00Z,Zuijinxiang-1,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,296,GenBank,complete,,,,China: Hangzhou,China,,Vitis vinifera,,2018-06,,"Hop stunt viroid - citrus isolate Zuijinxiang-1, complete genome"
MT410772.1,,"Shi,N.",2020-06-02T00:00:00Z,Summerblack-1,Hop stunt viroid,Hostuviroid,Pospiviroidae,ssRNA,296,GenBank,complete,,,,China: Hangzhou,China,,Vitis vinifera,,2018-06,,"Hop stunt viroid - citrus isolate Summerblack-1, complete genome"
MN734701.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AK8,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AK8, complete genome"
MN734702.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AK6,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AK6, complete genome"
MN734703.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AK14,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AK14, complete genome"
MN734704.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AK2,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AK2, complete genome"
MN734705.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AK25,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AK25, complete genome"
MN734706.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AK17,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AK17, complete genome"
MN734707.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AK7,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AK7, complete genome"
MN734708.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AK13,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AK13, complete genome"
MN734709.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AK10,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AK10, complete genome"
MN734710.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AK3,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AK3, complete genome"
MN734711.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,10.12,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate 10.12, complete genome"
MN734712.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,10.3,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate 10.3, complete genome"
MN734713.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,10.4,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate 10.4, complete genome"
MN734714.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,10.5,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate 10.5, complete genome"
MN734715.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,12.5,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate 12.5, complete genome"
MN734716.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,9.9,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate 9.9, complete genome"
MN734717.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AB2,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AB2, complete genome"
MN734718.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AB4,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,315,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AB4, complete genome"
MN734719.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,AB5,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate AB5, complete genome"
MN734720.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,B10,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate B10, complete genome"
MN734721.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,B11,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate B11, complete genome"
MN734722.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,B12,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate B12, complete genome"
MN734723.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,B17,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate B17, complete genome"
MN734724.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,B18,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate B18, complete genome"
MN734725.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,B4,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate B4, complete genome"
MN734726.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,B5,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate B5, complete genome"
MN734727.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,B6,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate B6, complete genome"
MN734728.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,BX4,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,315,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate BX4, complete genome"
MN734729.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,C4,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate C4, complete genome"
MN734730.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,C5,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate C5, complete genome"
MN734731.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,C6,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate C6, complete genome"
MN734732.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,DR4,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate DR4, complete genome"
MN734733.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,DR6,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate DR6, complete genome"
MN734734.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,GE4,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate GE4, complete genome"
MN734735.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,GE5,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate GE5, complete genome"
MN734736.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,GE6,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate GE6, complete genome"
MN734737.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,HS4,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate HS4, complete genome"
MN734738.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,HS6,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate HS6, complete genome"
MN734739.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,K0,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate K0, complete genome"
MN734740.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,K10,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate K10, complete genome"
MN734741.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,K11,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,315,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate K11, complete genome"
MN734742.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,K12,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate K12, complete genome"
MN734743.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,K4,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate K4, complete genome"
MN734744.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,K5,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate K5, complete genome"
MN734745.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,K6,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,316,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate K6, complete genome"
MN734746.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,KM0,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,317,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate KM0, complete genome"
MN734747.1,,"Bester,R., Malan,S.S., Maree,H., Malan,S., Maree,H.J.",2020-04-19T00:00:00Z,LC10,Plum viroid I,Apscaviroid,Pospiviroidae,ssRNA,315,GenBank,complete,,,1,South Africa,South Africa,,Prunus salicina,,,,"Plum viroid I isolate LC10, complete genome"
